EmployeeID,I would recommend my friends or Family to work at TheCompany,I feel engaged in my work.,I believe Leadership cares about the employees at TheCompany,My manager supports me in my role at TheCompany,"TheCompany cares about Diversity, Equity and Inclusion.",I believe there is room for me to grow at TheCompany,I work on interesting projects.,My manager motivates me to work hard.,I am motivated to work hard at TheCompany.,I believe I am recognized for the work I do.,I believe there are good career opportunities for me at TheCompany.,I believe TheCompany is in a great position in the market for the next few years to be succesful.,I plan on staying with TheCompany for at least 2 more years.,I believe I am fairly compensated for my work.,I believe there is little to not politics at TheCompany,I feel comfortable going to someone in leadership if there is an issue.,My values align with the culture at TheCompany,I know what TheCompany values are at TheCompany,I feel like I can take off my accrued Paid Time Off (PTO)/Vacation without feeling guilty,survey_quarter,survey_year
103186,2,4,4,4,1,1,3,2,3,4,2,4,3,3,2,1,4,3,4,Q2,2023
103188,3,4,2,2,2,4,1,4,4,3,2,4,2,2,4,4,2,4,3,Q2,2023
103191,3,3,3,4,3,1,1,1,3,3,4,4,1,1,4,3,4,4,2,Q2,2023
103193,4,3,4,3,3,4,4,4,4,3,3,3,2,1,4,3,4,2,2,Q2,2023
103195,2,3,1,4,4,2,2,2,4,2,4,3,4,3,4,4,2,4,4,Q2,2023
103197,4,4,2,4,3,4,3,4,4,1,3,4,2,4,2,2,3,2,3,Q2,2023
103198,4,4,2,1,2,3,4,3,3,4,3,2,4,3,3,2,4,2,2,Q2,2023
103199,4,4,2,2,3,2,4,2,4,3,2,4,3,4,2,4,2,4,3,Q2,2023
103207,4,1,2,2,3,1,2,2,4,4,4,4,4,4,3,2,3,2,2,Q2,2023
103208,4,3,4,2,2,4,3,3,4,4,1,3,2,2,4,4,1,3,4,Q2,2023
103209,3,2,4,1,3,4,4,3,3,4,3,2,2,2,2,4,3,4,2,Q2,2023
103210,4,4,3,3,3,3,4,3,2,2,1,2,3,3,2,1,4,4,4,Q2,2023
103214,4,4,3,2,4,3,1,4,3,3,3,3,3,4,3,3,3,4,3,Q2,2023
103215,4,1,2,3,3,4,3,2,4,3,2,4,3,3,4,4,4,3,4,Q2,2023
103217,2,3,4,1,3,4,4,2,4,2,3,2,3,3,3,4,2,3,2,Q2,2023
103220,2,3,3,4,2,2,1,4,2,4,3,1,5,4,2,3,2,3,3,Q2,2023
103224,4,3,3,2,4,4,4,3,3,4,4,4,3,4,2,4,3,4,3,Q2,2023
103228,4,3,2,2,3,4,4,4,4,3,4,4,3,3,4,4,2,4,3,Q2,2023
103230,2,2,3,2,4,4,4,4,4,1,2,4,1,4,2,3,2,2,3,Q2,2023
103231,5,2,4,4,3,3,3,2,2,4,3,3,2,3,1,4,3,3,5,Q2,2023
103232,3,4,4,2,4,2,3,4,4,2,2,2,4,4,3,4,4,3,3,Q2,2023
103233,3,2,4,2,4,4,4,1,2,4,2,2,3,2,3,3,1,5,4,Q2,2023
103234,2,4,3,2,3,4,4,1,3,3,4,3,3,4,2,3,1,4,3,Q2,2023
103235,5,3,2,3,3,4,2,4,4,4,4,1,4,3,1,3,2,1,2,Q2,2023
103238,3,4,4,2,2,4,2,4,3,3,3,2,2,2,4,4,4,3,2,Q2,2023
103239,4,4,3,1,3,1,2,2,2,3,4,2,4,3,3,4,3,3,4,Q2,2023
103240,2,4,2,1,2,2,3,3,4,3,2,3,4,2,1,2,3,3,1,Q2,2023
103241,4,4,4,1,3,2,3,2,2,4,4,3,1,4,2,2,4,2,3,Q2,2023
103244,3,2,3,4,4,2,4,3,4,2,3,2,4,2,4,4,4,3,4,Q2,2023
103245,1,2,3,2,1,2,2,4,4,2,2,3,3,3,4,2,4,2,3,Q2,2023
103249,4,3,2,2,4,3,2,4,1,1,4,2,4,1,1,4,2,2,3,Q2,2023
103252,2,4,4,2,4,4,1,5,3,2,2,2,2,3,1,2,3,1,4,Q2,2023
103253,2,3,4,1,4,1,3,4,3,2,2,3,4,1,3,4,4,3,4,Q2,2023
103255,1,1,3,4,2,3,2,4,4,3,4,4,1,4,2,2,1,3,2,Q2,2023
103257,3,4,2,3,2,4,2,4,1,4,4,4,3,2,4,2,4,4,3,Q2,2023
103258,4,1,4,4,4,4,3,4,2,4,1,4,3,3,4,2,4,3,1,Q2,2023
103261,2,3,3,3,1,1,3,3,3,3,4,3,4,2,3,4,2,4,5,Q2,2023
103262,3,5,4,3,4,1,3,3,2,2,2,3,2,2,4,4,1,1,2,Q2,2023
103263,3,4,4,4,4,2,3,4,4,1,4,4,4,3,4,2,4,2,3,Q2,2023
103265,2,1,2,3,4,4,4,3,4,3,4,4,2,2,4,3,4,3,4,Q2,2023
103266,2,1,4,3,3,3,4,4,3,1,3,1,2,3,3,3,4,3,3,Q2,2023
103267,3,3,3,2,1,2,2,3,3,2,4,5,4,1,4,3,3,2,2,Q2,2023
103271,4,3,4,2,3,4,4,3,3,1,4,4,3,2,4,2,2,4,1,Q2,2023
103274,4,1,2,2,3,3,4,2,2,3,4,4,4,2,2,3,4,1,3,Q2,2023
103277,4,1,2,3,4,3,3,2,3,3,3,4,3,3,3,3,3,2,2,Q2,2023
103278,3,3,1,4,2,4,1,2,5,3,1,2,4,4,3,4,4,2,2,Q2,2023
103280,2,2,2,2,4,4,3,3,4,4,3,4,4,4,4,1,2,4,2,Q2,2023
103282,1,4,4,2,4,3,4,1,3,2,2,3,2,1,3,3,2,3,1,Q2,2023
103283,2,1,3,4,4,4,4,3,4,4,2,4,2,4,4,4,2,2,4,Q2,2023
103284,4,3,3,4,4,2,3,2,4,2,3,4,2,4,4,4,1,4,2,Q2,2023
103286,4,2,4,2,4,4,4,3,1,3,1,4,2,2,4,3,3,3,3,Q2,2023
103287,2,3,1,4,2,4,3,2,2,3,3,5,2,4,2,2,3,1,3,Q2,2023
103289,2,2,4,3,2,4,4,4,2,4,3,3,4,3,3,4,4,3,4,Q2,2023
103290,3,4,2,3,2,2,2,4,1,4,4,1,3,4,2,2,3,4,2,Q2,2023
103291,4,2,4,2,3,4,2,3,3,3,4,3,4,3,2,2,2,2,4,Q2,2023
103294,3,4,3,3,3,2,4,2,4,2,1,3,2,2,4,2,4,4,3,Q2,2023
103298,4,3,3,1,2,4,2,2,3,2,4,2,4,3,2,4,2,1,3,Q2,2023
103299,3,2,4,3,2,3,1,4,3,3,4,2,3,3,4,2,4,3,1,Q2,2023
103300,2,1,3,3,4,4,4,4,4,4,3,2,2,2,4,4,3,4,3,Q2,2023
103304,4,3,4,2,3,3,3,2,4,4,3,2,3,1,4,3,1,4,2,Q2,2023
103307,4,3,3,4,4,3,3,3,2,4,4,3,4,2,3,2,2,3,3,Q2,2023
103308,3,3,3,3,4,3,1,4,4,3,4,2,4,3,2,2,3,2,4,Q2,2023
103318,1,4,4,3,2,2,2,1,4,4,3,1,2,4,5,1,4,3,2,Q2,2023
103319,4,4,2,4,2,3,4,3,4,3,2,4,2,3,2,2,3,2,2,Q2,2023
103320,3,2,3,3,3,2,5,4,2,4,5,4,2,4,4,4,2,4,4,Q2,2023
103322,2,3,4,4,2,2,1,1,4,3,2,4,4,1,3,3,2,4,4,Q2,2023
103324,4,2,2,4,3,3,4,2,4,1,4,4,1,4,4,4,4,1,3,Q2,2023
103327,2,3,3,1,4,2,2,4,3,3,4,4,1,1,3,3,4,4,3,Q2,2023
103329,4,3,3,2,3,4,2,3,3,4,3,2,4,2,1,4,3,4,3,Q2,2023
103331,3,2,3,2,4,4,4,4,3,3,2,4,4,4,1,3,2,4,4,Q2,2023
103332,4,4,2,3,4,1,4,3,2,4,4,2,2,4,2,2,4,3,4,Q2,2023
103334,3,4,3,2,4,2,3,1,2,2,1,3,2,3,2,3,3,4,3,Q2,2023
103335,2,4,2,2,2,4,2,3,3,3,1,4,3,3,3,1,4,1,2,Q2,2023
103338,4,1,3,3,4,3,2,2,4,2,4,2,3,4,2,2,4,4,3,Q2,2023
103339,2,4,3,3,4,3,4,1,2,4,2,1,4,1,2,3,4,2,3,Q2,2023
103343,4,5,3,3,2,3,2,1,2,2,4,2,4,3,3,4,3,4,4,Q2,2023
103344,2,4,2,1,3,1,2,4,3,4,4,2,1,3,4,3,4,4,2,Q2,2023
103345,2,2,4,4,4,4,2,2,4,2,3,4,2,4,4,3,4,4,4,Q2,2023
103346,3,4,2,3,2,2,1,3,3,2,4,3,4,1,4,2,4,1,3,Q2,2023
103348,1,3,3,2,4,2,4,1,1,2,3,4,3,2,3,3,2,4,3,Q2,2023
103349,2,1,3,3,2,4,3,4,3,3,1,4,2,4,3,4,1,4,3,Q2,2023
103354,3,1,4,4,3,2,2,3,4,4,1,3,4,4,3,1,4,1,3,Q2,2023
103355,4,2,1,1,2,2,2,2,4,2,1,3,3,2,4,3,3,2,1,Q2,2023
103358,3,3,4,2,2,3,2,2,3,3,3,4,3,2,4,4,3,3,1,Q2,2023
103359,3,3,4,4,1,4,4,4,2,4,1,2,3,4,4,2,3,2,4,Q2,2023
103361,4,4,3,4,3,4,4,3,4,4,1,2,2,2,3,3,4,4,4,Q2,2023
103362,3,4,3,3,2,4,3,2,4,1,4,3,2,3,2,4,4,3,3,Q2,2023
103363,4,2,4,4,4,4,2,3,3,2,2,3,4,1,3,2,3,4,4,Q2,2023
103367,2,5,4,3,4,4,2,2,3,2,4,5,3,4,4,3,4,3,2,Q2,2023
103368,4,3,4,4,1,5,2,4,4,3,4,3,3,2,4,3,3,3,1,Q2,2023
103370,3,4,4,1,3,4,3,4,2,3,3,4,3,3,2,1,2,4,3,Q2,2023
103376,3,2,4,2,3,3,2,2,4,4,4,1,4,4,2,2,2,3,2,Q2,2023
103378,2,2,3,4,4,4,2,4,4,2,4,4,2,3,5,4,4,4,2,Q2,2023
103379,3,4,2,1,2,2,3,2,3,4,1,4,3,3,2,4,1,2,4,Q2,2023
103384,3,4,2,4,4,1,2,2,4,1,4,2,4,3,2,3,3,3,3,Q2,2023
103386,3,2,3,4,3,3,2,5,2,4,4,4,3,2,2,1,4,3,4,Q2,2023
103392,4,3,4,1,1,3,2,4,2,3,4,3,2,1,4,3,3,3,4,Q2,2023
103393,3,4,1,5,2,4,4,4,3,2,4,2,3,4,2,3,1,3,2,Q2,2023
103394,2,3,1,3,2,2,1,3,3,2,3,4,3,3,3,4,3,4,2,Q2,2023
103398,1,4,3,4,2,2,4,3,4,4,2,3,4,4,2,2,2,2,2,Q2,2023
103404,3,2,1,4,3,4,3,3,4,1,3,4,4,2,3,3,2,4,2,Q2,2023
103406,2,2,3,4,3,2,3,3,3,4,2,1,3,2,3,1,3,1,2,Q2,2023
103407,3,4,3,2,1,2,2,2,3,4,2,4,3,4,4,2,4,4,4,Q2,2023
103409,3,3,1,3,3,4,3,4,4,4,3,3,4,3,4,2,4,4,1,Q2,2023
103414,3,3,2,1,3,2,2,3,4,4,4,4,3,3,4,4,2,4,4,Q2,2023
103415,2,2,2,4,2,4,4,3,4,4,2,4,2,4,3,2,2,2,4,Q2,2023
103416,1,4,1,4,5,2,3,3,2,4,4,4,3,5,2,2,3,3,4,Q2,2023
103421,2,4,3,3,2,3,3,3,2,4,2,4,4,4,4,1,4,2,4,Q2,2023
103424,2,4,4,1,4,4,3,1,3,2,4,4,4,2,1,3,4,3,3,Q2,2023
103425,3,2,3,3,4,2,3,2,2,2,4,3,4,2,4,2,3,4,4,Q2,2023
103426,2,3,4,1,3,4,3,2,4,4,3,4,4,3,2,2,4,1,2,Q2,2023
103428,2,1,4,4,1,3,3,4,2,4,4,4,1,1,2,1,5,4,4,Q2,2023
103430,1,3,4,3,2,4,2,4,4,2,3,4,3,4,2,4,2,4,1,Q2,2023
103431,3,2,2,4,4,2,1,4,3,2,1,2,2,3,3,3,2,4,4,Q2,2023
103432,3,4,4,3,3,3,4,3,4,2,3,3,4,1,4,4,3,4,3,Q2,2023
103437,2,1,3,3,2,3,4,2,2,3,3,4,3,2,4,2,4,2,2,Q2,2023
103439,4,3,4,4,4,4,2,3,3,4,4,3,2,4,4,3,3,4,4,Q2,2023
103440,2,4,2,4,3,4,3,1,1,3,3,4,4,1,2,3,4,1,4,Q2,2023
103442,2,3,2,4,3,2,2,3,4,3,4,2,4,2,4,2,2,2,4,Q2,2023
103443,2,4,4,4,3,4,4,3,3,2,4,3,4,2,3,3,2,2,4,Q2,2023
103444,3,4,3,2,3,3,3,4,1,2,2,3,3,3,2,3,2,2,4,Q2,2023
103445,2,2,2,1,1,3,2,4,3,3,4,5,4,3,3,4,3,4,4,Q2,2023
103447,2,2,4,3,2,2,1,2,2,3,3,3,2,3,2,5,3,1,4,Q2,2023
103449,4,2,4,3,4,2,1,2,2,3,2,2,4,3,1,1,4,3,1,Q2,2023
103450,2,4,4,3,2,2,4,4,2,3,1,2,4,3,1,4,4,3,1,Q2,2023
103451,1,3,1,4,2,4,3,2,3,3,3,4,1,2,4,4,4,2,4,Q2,2023
103452,4,2,4,3,2,4,2,3,1,3,4,2,4,2,2,3,4,4,3,Q2,2023
103453,4,3,2,2,3,3,4,2,4,2,4,3,3,4,2,2,4,4,3,Q2,2023
103454,4,3,4,2,2,3,3,3,1,2,4,2,4,4,2,4,4,2,2,Q2,2023
103457,3,4,2,4,4,4,3,4,4,2,1,3,3,5,4,1,1,3,3,Q2,2023
103462,3,3,3,4,3,4,3,3,4,4,1,2,1,4,2,4,4,2,4,Q2,2023
103463,4,3,4,4,3,3,3,4,4,4,4,3,3,3,3,2,3,3,4,Q2,2023
103465,3,1,1,2,2,2,3,4,3,4,4,4,4,2,4,2,1,4,3,Q2,2023
103470,4,3,3,3,4,4,2,3,4,4,4,5,3,1,3,4,4,3,1,Q2,2023
103471,2,4,2,1,4,1,3,2,1,4,4,4,1,3,4,4,4,1,3,Q2,2023
103473,2,3,4,3,3,1,2,3,4,4,4,3,3,3,4,3,4,3,1,Q2,2023
103474,3,4,2,1,4,3,3,2,3,4,4,3,4,1,4,2,2,3,4,Q2,2023
103476,2,3,4,1,4,4,2,2,4,3,4,2,4,3,2,4,3,4,2,Q2,2023
103478,2,4,4,3,1,4,4,2,4,4,2,2,4,4,4,2,3,4,4,Q2,2023
103481,4,5,1,1,2,4,4,4,4,2,2,3,4,3,2,4,4,4,5,Q2,2023
103482,3,1,4,2,3,3,2,2,1,3,2,3,3,4,4,3,3,2,4,Q2,2023
103485,4,3,4,4,3,1,1,1,4,4,4,3,3,2,3,3,2,4,4,Q2,2023
103491,4,4,4,3,2,3,1,4,4,4,2,5,3,4,3,4,2,1,3,Q2,2023
103493,3,4,3,5,3,3,4,1,3,4,3,3,3,2,5,4,3,1,2,Q2,2023
103495,4,1,4,3,4,2,2,4,1,4,4,4,4,1,3,3,4,1,2,Q2,2023
103497,3,4,2,4,5,4,2,4,3,3,3,4,2,3,3,2,3,3,3,Q2,2023
103498,1,1,4,3,3,4,4,3,4,3,2,2,4,4,2,3,2,2,4,Q2,2023
103499,4,2,4,4,4,3,3,2,3,5,2,4,4,2,4,2,4,2,4,Q2,2023
103501,4,3,3,3,3,1,1,2,2,3,3,3,1,2,1,3,4,4,4,Q2,2023
103504,4,4,2,3,3,4,3,2,4,3,1,3,2,3,3,2,3,4,1,Q2,2023
103505,2,3,3,4,4,3,3,2,3,3,4,3,2,2,3,4,3,4,3,Q2,2023
103506,2,3,2,3,4,4,2,3,3,3,1,3,4,4,3,4,1,4,4,Q2,2023
103507,3,5,1,4,5,3,4,4,4,3,3,4,4,4,4,2,2,2,3,Q2,2023
103509,2,4,4,4,2,2,3,4,2,4,4,2,4,3,4,1,4,1,1,Q2,2023
103510,1,4,1,4,3,3,4,4,4,1,3,2,3,4,3,2,2,3,4,Q2,2023
103511,2,4,2,4,2,3,1,4,2,3,2,4,2,3,3,2,3,3,2,Q2,2023
103512,3,3,4,1,4,3,5,3,4,4,4,1,4,4,4,3,1,2,4,Q2,2023
103513,2,4,4,3,4,4,1,3,2,3,4,3,3,4,3,4,2,4,4,Q2,2023
103516,3,4,3,2,4,2,2,3,2,3,5,3,1,4,4,2,2,4,2,Q2,2023
103517,2,4,1,3,3,4,4,4,4,2,3,3,3,2,3,4,2,4,4,Q2,2023
103518,3,3,3,3,3,4,3,3,1,2,3,3,4,4,3,4,3,1,3,Q2,2023
103520,2,4,2,3,4,4,3,4,3,3,2,3,4,3,4,4,2,1,2,Q2,2023
103521,4,3,3,2,3,2,4,4,2,1,3,4,2,3,4,2,3,1,4,Q2,2023
103523,2,3,3,3,3,2,4,2,4,2,3,4,4,4,2,3,3,4,2,Q2,2023
103524,2,1,3,3,2,3,5,4,4,3,3,3,4,4,3,4,4,2,4,Q2,2023
103525,4,3,3,4,3,2,3,3,4,3,4,4,2,3,3,2,4,2,3,Q2,2023
103526,3,4,2,3,3,3,3,3,4,2,2,2,2,2,1,3,4,3,2,Q2,2023
103527,4,4,2,4,2,3,2,3,3,4,2,4,1,3,4,3,3,4,2,Q2,2023
103530,4,5,3,4,2,2,4,3,2,4,3,4,4,3,2,4,4,4,1,Q2,2023
103533,4,2,4,4,2,3,3,4,2,1,3,4,1,4,4,2,4,5,2,Q2,2023
103534,4,4,4,3,2,1,4,3,2,3,4,4,3,3,3,2,1,1,1,Q2,2023
103536,3,4,4,3,2,4,2,2,3,3,4,3,2,4,2,4,3,3,3,Q2,2023
103537,3,2,4,4,4,4,3,3,3,4,4,2,2,4,3,3,2,4,4,Q2,2023
103538,4,1,4,3,3,4,5,4,4,4,2,1,2,3,3,2,4,2,3,Q2,2023
103541,4,2,3,2,2,4,3,1,4,2,2,3,2,3,3,3,2,2,1,Q2,2023
103542,4,4,4,4,3,4,3,3,3,2,3,3,4,3,3,2,2,2,2,Q2,2023
103543,3,2,4,4,4,3,3,2,3,4,4,3,3,4,3,2,4,4,2,Q2,2023
103544,4,3,1,2,2,2,4,1,2,4,4,3,3,4,3,3,4,4,3,Q2,2023
103545,4,3,2,2,4,4,4,3,2,2,1,2,4,2,3,4,3,2,2,Q2,2023
103547,4,4,1,3,2,3,2,3,4,3,3,4,2,3,2,3,1,1,3,Q2,2023
103548,3,2,4,3,2,4,1,2,2,3,2,4,1,4,4,3,2,1,5,Q2,2023
103549,1,2,2,4,2,1,4,4,4,2,4,3,1,4,4,1,2,4,3,Q2,2023
103550,4,3,2,3,1,3,4,2,4,2,2,4,3,3,2,4,2,4,3,Q2,2023
103551,3,3,4,3,4,3,3,2,4,4,3,4,5,2,3,1,4,4,4,Q2,2023
103555,4,4,4,4,3,2,4,2,3,3,2,4,4,3,3,2,1,1,4,Q2,2023
103556,4,4,3,4,3,3,3,3,3,3,4,4,4,2,3,3,1,4,3,Q2,2023
103559,4,1,2,3,3,4,4,3,1,2,4,4,3,2,4,1,1,1,3,Q2,2023
103560,4,3,2,4,4,2,2,3,2,1,2,4,3,4,1,4,4,4,2,Q2,2023
103565,3,3,4,2,4,2,1,3,3,4,2,4,4,3,4,2,2,4,1,Q2,2023
103566,2,2,3,2,3,4,3,3,2,2,4,4,2,3,2,2,1,4,2,Q2,2023
103572,3,3,3,4,2,3,2,3,4,3,2,4,4,4,3,3,3,4,2,Q2,2023
103573,4,2,2,4,2,4,2,2,3,3,3,2,3,4,3,3,1,3,3,Q2,2023
103574,3,3,5,3,2,3,2,4,4,3,4,4,2,3,3,4,3,1,3,Q2,2023
103575,3,2,2,3,3,2,1,4,4,2,2,3,4,2,2,4,4,4,4,Q2,2023
103577,4,2,2,1,4,2,4,2,4,3,4,3,2,4,3,3,2,3,2,Q2,2023
103578,4,4,4,2,3,4,3,3,4,4,3,4,2,2,1,4,2,4,4,Q2,2023
103579,4,3,2,2,2,2,4,3,3,2,3,3,1,4,4,4,2,4,2,Q2,2023
103583,4,3,2,3,3,4,3,3,3,4,3,3,4,4,4,1,1,4,4,Q2,2023
103587,3,3,4,2,1,4,2,3,3,4,2,2,4,3,1,4,2,3,2,Q2,2023
103588,4,4,4,4,1,3,4,2,1,4,3,4,3,3,3,2,3,2,3,Q2,2023
103591,3,4,3,3,3,4,2,3,4,3,3,2,4,4,4,4,3,4,4,Q2,2023
103593,4,4,4,4,2,3,4,4,1,4,3,4,2,3,2,2,1,2,2,Q2,2023
103594,2,3,3,4,2,4,3,3,4,4,1,4,4,2,2,3,4,3,3,Q2,2023
103597,4,3,2,2,3,4,3,4,4,1,1,3,3,4,4,4,4,3,4,Q2,2023
103598,2,2,4,4,2,3,4,3,3,2,4,4,4,2,4,3,4,4,3,Q2,2023
103599,3,4,3,2,4,1,5,4,3,1,4,3,2,3,3,2,2,5,4,Q2,2023
103601,3,1,4,4,2,3,3,4,4,3,3,3,3,3,3,2,2,4,3,Q2,2023
103602,4,3,4,2,4,4,2,2,4,4,3,4,2,1,4,3,3,4,3,Q2,2023
103603,2,4,1,4,4,4,4,2,1,3,1,3,4,3,4,4,4,1,2,Q2,2023
103604,4,3,2,3,2,2,3,1,4,3,3,2,4,1,3,3,4,1,2,Q2,2023
103605,4,3,4,3,3,3,2,4,2,3,3,4,3,4,3,1,3,4,2,Q2,2023
103606,3,2,4,1,2,2,3,2,3,3,2,2,3,4,4,2,4,4,4,Q2,2023
103607,2,1,2,3,3,2,4,4,2,3,2,1,4,3,2,2,4,4,4,Q2,2023
103610,3,4,3,1,2,2,4,4,4,2,2,4,4,3,3,1,4,1,3,Q2,2023
103614,4,2,4,1,4,4,3,4,2,4,1,4,2,3,3,1,2,2,2,Q2,2023
103618,2,3,2,2,1,3,3,2,4,4,4,2,1,2,2,2,3,2,4,Q2,2023
103619,3,4,4,4,4,3,2,1,3,4,2,3,2,4,3,4,4,3,4,Q2,2023
103620,2,1,4,3,3,4,2,4,2,3,3,4,1,3,1,4,4,3,1,Q2,2023
103623,3,2,4,4,4,4,4,2,4,4,4,2,2,1,4,3,2,2,2,Q2,2023
103624,2,4,4,2,4,3,2,4,1,2,2,4,1,4,2,2,2,2,1,Q2,2023
103625,4,4,3,4,3,4,4,3,3,4,4,4,4,1,3,2,1,3,4,Q2,2023
103626,4,4,3,1,3,4,2,4,3,4,3,4,2,4,1,3,3,4,2,Q2,2023
103628,3,4,4,3,3,3,2,4,4,4,2,3,3,1,2,3,4,4,4,Q2,2023
103630,4,3,4,3,2,2,3,1,4,2,3,4,4,1,4,3,3,4,4,Q2,2023
103632,4,1,1,4,4,1,2,2,3,1,4,3,2,1,1,3,1,4,2,Q2,2023
103634,2,3,2,2,4,3,4,2,4,1,2,2,3,4,4,3,3,2,4,Q2,2023
103637,4,4,3,2,4,1,2,2,2,3,3,4,4,2,4,1,4,3,4,Q2,2023
103638,3,2,2,3,4,4,4,2,4,1,3,4,2,3,3,3,1,3,4,Q2,2023
103640,5,4,2,4,4,3,3,4,2,1,2,4,4,4,1,5,2,2,2,Q2,2023
103643,4,3,4,4,4,3,2,3,2,2,4,4,1,3,4,4,2,4,2,Q2,2023
103645,4,4,3,4,1,3,4,1,3,2,2,3,2,2,2,4,2,2,3,Q2,2023
103646,3,2,1,3,3,1,1,3,3,3,4,3,3,4,4,4,4,2,4,Q2,2023
103647,3,2,4,2,1,3,1,3,4,2,2,4,4,2,3,4,4,3,4,Q2,2023
103650,2,3,4,4,2,4,2,4,3,2,2,3,2,4,4,2,3,4,4,Q2,2023
103655,4,3,4,2,3,1,3,4,3,3,1,1,2,2,5,4,4,3,4,Q2,2023
103656,3,4,2,2,4,2,1,4,3,2,3,2,4,4,4,4,2,4,3,Q2,2023
103660,4,2,4,3,2,4,1,4,1,1,4,3,4,4,2,4,4,1,2,Q2,2023
103665,4,2,3,2,3,3,3,4,4,2,4,1,2,2,4,2,3,2,4,Q2,2023
103666,4,1,4,3,4,4,2,2,3,3,3,3,2,4,3,2,2,2,1,Q2,2023
103667,3,2,2,3,2,4,2,2,1,3,2,4,1,3,3,3,4,2,4,Q2,2023
103669,2,3,4,4,4,4,4,2,4,2,3,2,2,1,4,4,4,1,4,Q2,2023
103670,4,4,2,4,2,4,3,2,4,3,3,2,3,4,2,3,4,4,3,Q2,2023
103671,4,3,4,3,3,3,4,3,2,1,4,4,3,4,4,3,4,4,3,Q2,2023
103674,4,2,4,2,4,2,3,5,4,3,1,3,4,2,4,4,3,4,1,Q2,2023
103675,4,4,3,3,1,3,4,4,4,3,3,2,4,4,4,4,2,2,2,Q2,2023
103676,4,3,2,3,3,2,2,3,2,1,3,1,3,2,2,3,2,4,2,Q2,2023
103677,3,4,3,4,2,3,4,3,2,3,4,3,3,2,4,4,4,3,2,Q2,2023
103680,2,4,4,1,3,1,5,2,2,4,2,3,2,3,4,4,3,4,3,Q2,2023
103682,1,4,3,4,4,1,1,4,4,2,3,3,2,4,3,4,2,2,4,Q2,2023
103683,2,4,4,3,3,4,2,3,2,4,4,3,1,3,2,2,4,2,4,Q2,2023
103686,1,3,4,4,2,2,4,2,2,2,2,2,2,3,2,4,2,1,2,Q2,2023
103687,3,4,3,3,3,1,4,4,3,3,4,3,1,3,1,1,3,3,2,Q2,2023
103689,4,3,2,4,1,3,4,3,4,3,4,4,4,3,2,4,2,2,3,Q2,2023
103690,4,3,4,3,3,4,2,4,1,4,4,4,4,3,4,4,3,4,3,Q2,2023
103693,2,2,4,2,3,3,2,4,1,2,4,2,2,4,2,5,3,3,4,Q2,2023
103699,4,4,3,4,3,2,2,3,3,3,4,3,4,4,3,3,2,4,4,Q2,2023
103703,4,3,3,2,4,2,3,3,4,4,3,4,2,3,2,3,4,4,3,Q2,2023
103707,4,4,4,3,3,2,3,3,4,3,2,1,1,2,1,2,4,2,2,Q2,2023
103708,4,4,3,3,2,2,3,3,2,2,3,4,4,3,2,3,4,1,2,Q2,2023
103711,4,4,2,4,4,2,3,2,4,3,3,3,1,1,2,3,3,4,2,Q2,2023
103712,2,2,3,2,3,3,4,1,3,1,2,4,3,3,4,3,2,4,3,Q2,2023
103713,3,3,4,3,4,2,4,3,2,3,2,3,2,4,4,4,4,2,1,Q2,2023
103715,4,2,4,4,1,4,2,2,4,4,2,3,4,2,2,3,1,4,3,Q2,2023
103717,3,3,2,4,3,2,4,4,2,1,4,3,4,4,4,4,2,2,3,Q2,2023
103718,3,4,2,2,4,4,2,4,3,4,3,1,1,2,3,3,4,4,4,Q2,2023
103719,4,2,3,2,3,3,2,4,4,4,3,2,4,3,3,4,3,3,4,Q2,2023
103720,3,2,1,4,4,3,3,3,2,1,2,3,4,1,3,1,3,4,4,Q2,2023
103721,4,1,2,4,4,2,3,2,3,3,4,4,4,2,2,3,1,2,1,Q2,2023
103723,4,4,4,2,2,4,3,2,4,3,4,1,4,4,4,4,1,4,1,Q2,2023
103728,4,4,4,4,3,1,1,4,2,2,2,3,4,4,4,2,3,4,2,Q2,2023
103730,3,1,4,2,4,1,4,3,1,4,4,3,4,4,1,4,3,2,3,Q2,2023
103732,1,3,3,1,2,2,2,1,3,4,1,3,4,3,3,1,2,4,4,Q2,2023
103733,3,3,2,2,4,3,3,2,2,1,4,2,4,4,1,4,2,2,4,Q2,2023
103734,3,4,2,3,4,3,1,4,2,2,4,2,4,1,3,4,3,3,3,Q2,2023
103740,4,4,3,4,4,2,2,4,1,4,4,3,3,4,3,4,4,4,2,Q2,2023
103741,2,3,3,3,3,1,2,2,3,2,3,2,1,4,4,2,4,4,4,Q2,2023
103743,3,2,4,2,3,1,1,2,2,3,2,4,4,3,4,1,3,3,4,Q2,2023
103744,4,3,3,4,3,3,4,2,4,1,3,3,2,4,2,2,3,2,3,Q2,2023
103746,4,3,4,3,1,4,1,4,2,4,1,4,4,3,2,4,3,4,3,Q2,2023
103747,4,4,2,2,2,4,2,2,1,4,2,4,4,1,4,1,3,4,4,Q2,2023
103748,4,1,4,2,3,3,3,3,4,1,1,2,3,4,3,3,3,4,4,Q2,2023
103753,4,3,1,2,3,2,4,3,2,2,3,4,4,2,4,1,3,2,4,Q2,2023
103756,4,3,3,3,3,2,2,4,1,3,3,3,4,4,1,3,4,4,3,Q2,2023
